"Dealership Name",VIN,Year,Make,Model,Trim,"Vehicle Status","Stock Number","Date In stock","VDP URLs"
"Lou Fusz KIA",KNAG64J77T5481577,2026,Kia,K5,"GT-Line AWD","At Dealership",K26L062,2026-04-07,https://www.kia.fusz.com/inventory/new-2026-kia-k5-gt-line-awd-awd-4-door-sedan-knag64j77t5481577/
"Lou Fusz KIA",KNDNE5K35T6629976,2026,Kia,"Carnival MPV",SX,"At Dealership",K26M432,2026-04-03,https://www.kia.fusz.com/inventory/new-2026-kia-carnival-mpv-sx-fwd-minivan-kndne5k35t6629976/
"Lou Fusz KIA",5XYK33DF3TG426635,2026,Kia,Sportage,EX,"At Dealership",K26F118,2026-03-16,https://www.kia.fusz.com/inventory/new-2026-kia-sportage-ex-fwd-4dr-sport-utility-5xyk33df3tg426635/
"Lou Fusz KIA",KNDNE5K34T6629774,2026,Kia,"Carnival MPV",SX,"At Dealership",K26M433,2026-04-10,https://www.kia.fusz.com/inventory/new-2026-kia-carnival-mpv-sx-fwd-minivan-kndne5k34t6629774/
"Lou Fusz KIA",5XYRG4JC9TG446455,2026,Kia,Sorento,LX,"At Dealership",K267053,2026-03-23,https://www.kia.fusz.com/inventory/new-2026-kia-sorento-lx-fwd-4dr-sport-utility-5xyrg4jc9tg446455/
"Lou Fusz KIA",KNDRHDJG5T5486458,2026,Kia,"Sorento Hybrid",EX,"At Dealership",K26H021,2026-04-10,https://www.kia.fusz.com/inventory/new-2026-kia-sorento-hybrid-ex-awd-4dr-sport-utility-kndrhdjg5t5486458/
"Lou Fusz KIA",5XYRLDJC9TG456690,2026,Kia,Sorento,S,"At Dealership",K267056,2026-03-26,https://www.kia.fusz.com/inventory/new-2026-kia-sorento-s-awd-4dr-sport-utility-5xyrldjc9tg456690/
"Lou Fusz KIA",KNDRKDJGXT5464733,2026,Kia,"Sorento Hybrid","X-Line SX Prestige AWD","At Dealership",K26H022,2026-04-10,https://www.kia.fusz.com/inventory/new-2026-kia-sorento-hybrid-x-line-sx-prestige-awd-awd-4dr-sport-utility-kndrkdjgxt5464733/
"Lou Fusz KIA",5XYK33DF8TG423472,2026,Kia,Sportage,EX,"At Dealership",K26F125,2026-03-25,https://www.kia.fusz.com/inventory/new-2026-kia-sportage-ex-fwd-4dr-sport-utility-5xyk33df8tg423472/
"Lou Fusz KIA",5XYK33DF6TG431330,2026,Kia,Sportage,EX,"At Dealership",K26F124,2026-03-26,https://www.kia.fusz.com/inventory/new-2026-kia-sportage-ex-fwd-4dr-sport-utility-5xyk33df6tg431330/
"Lou Fusz KIA",KNDNC5KA7T6163259,2026,Kia,"Carnival MPV Hybrid",EX,"At Dealership",K26Q074,2026-04-16,https://www.kia.fusz.com/inventory/new-2026-kia-carnival-mpv-hybrid-ex-fwd-minivan-kndnc5ka7t6163259/
"Lou Fusz KIA",KNDNC5KA8T6165411,2026,Kia,"Carnival MPV Hybrid",EX,"At Dealership",K26Q075,2026-04-16,https://www.kia.fusz.com/inventory/new-2026-kia-carnival-mpv-hybrid-ex-fwd-minivan-kndnc5ka8t6165411/
"Lou Fusz KIA",KNDNC5KA3T6167874,2026,Kia,"Carnival MPV Hybrid",EX,"At Dealership",K26Q077,2026-04-22,https://www.kia.fusz.com/inventory/new-2026-kia-carnival-mpv-hybrid-ex-fwd-minivan-kndnc5ka3t6167874/
"Lou Fusz KIA",KNDPVDDG1T7374854,2026,Kia,"Sportage Hybrid",EX,"At Dealership",K26Y107,2026-04-22,https://www.kia.fusz.com/inventory/new-2026-kia-sportage-hybrid-ex-awd-4dr-sport-utility-kndpvddg1t7374854/
